2207.2319;virages_vir1;endTimecode;2221.9918;avgSpeed;0;avgPercentBrake;3.9248;minSWA;-53.32;maxSWA;1.58;minAccY;-0.34;maxAccY;0.13;Sens virage;gauche;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol; continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;VP;Trafic opposé?;VP;Obstacles;non;Visibilité;bonne
2383.5312;virages_vir2;endTimecode;2391.3712;avgSpeed;0;avgPercentBrake;16.5034;minSWA;-47.75;maxSWA;1.1;minAccY;-0.29;maxAccY;0.1;Sens virage;gauche;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
2692.0701;virages_vir3;endTimecode;2709.7901;avgSpeed;0;avgPercentBrake;5.9816;minSWA;-34.74;maxSWA;-3.6;minAccY;-0.28;maxAccY;0.02;Sens virage;gauche;Pente virage;descente;Profil virage;droit;Régularité virage;irrégulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
2830.0096;virages_vir4;endTimecode;2837.2696;avgSpeed;0;avgPercentBrake;0.36769;minSWA;-65.92;maxSWA;6.46;minAccY;-0.37;maxAccY;0.07;Sens virage;gauche;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;coupé;Interieur/Exterieur;int;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;moyenne
2905.3893;virages_vir5;endTimecode;2918.0693;avgSpeed;0;avgPercentBrake;12.5207;minSWA;-14.2;maxSWA;75.55;minAccY;-0.1;maxAccY;0.38;Sens virage;droite;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;VP;Obstacles;non;Visibilité;moyenne
3370.7277;virages_vir6;endTimecode;3378.9476;avgSpeed;0;avgPercentBrake;0.041923;minSWA;-50.22;maxSWA;5.58;minAccY;-0.36;maxAccY;0.05;Sens virage;gauche;Pente virage;montée;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
3734.0464;virages_vir7;endTimecode;3750.0863;avgSpeed;0;avgPercentBrake;3.5546;minSWA;-38.5;maxSWA;67.97;minAccY;-0.25;maxAccY;0.42;Sens virage;droite;Pente virage;montée;Profil virage;droit;Régularité virage;irrégulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
3765.2462;virages_vir8;endTimecode;3777.7662;avgSpeed;0;avgPercentBrake;5.596;minSWA;-3.02;maxSWA;41.45;minAccY;-0.05;maxAccY;0.27;Sens virage;droite;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
3850.2459;virages_vir9;endTimecode;3864.6659;avgSpeed;0;avgPercentBrake;-0.11086;minSWA;-5.65;maxSWA;32.38;minAccY;-0.11;maxAccY;0.32;Sens virage;droite;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;PL, VP;Obstacles;non;Visibilité;bonne
4134.2049;virages_s1-1;endTimecode;4140.7449;avgSpeed;0;avgPercentBrake;-0.10075;minSWA;-34.67;maxSWA;16.92;minAccY;-0.24;maxAccY;0.12;Sens virage;gauche;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
4140.7449;virages_s1-2;endTimecode;4148.6249;avgSpeed;0;avgPercentBrake;-0.073538;minSWA;-0.56;maxSWA;28.67;minAccY;-0.02;maxAccY;0.22;Sens virage;droite;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;moyenne
4183.6447;virages_vir10;endTimecode;4193.2847;avgSpeed;0;avgPercentBrake;8.6457;minSWA;-31.72;maxSWA;13.64;minAccY;-0.26;maxAccY;0.16;Sens virage;droite;Pente virage;cuvette;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;VP;Obstacles;non;Visibilité;bonne
4219.8246;virages_vir11;endTimecode;4234.3446;avgSpeed;0;avgPercentBrake;10.3632;minSWA;-82.48;maxSWA;-0.02;minAccY;-0.43;maxAccY;0.04;Sens virage;gauche;Pente virage;cuvette;Profil virage;aigu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;mordu;Interieur/Exterieur;int;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
4234.8045;virages_vir12;endTimecode;4249.3845;avgSpeed;0;avgPercentBrake;-0.13397;minSWA;-6.34;maxSWA;73.4;minAccY;-0.14;maxAccY;0.42;Sens virage;droite;Pente virage;montée;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;moyenne
4336.7842;virages_vir13;endTimecode;4346.8641;avgSpeed;0;avgPercentBrake;-0.16365;minSWA;-44.64;maxSWA;1.42;minAccY;-0.33;maxAccY;0.06;Sens virage;gauche;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;mordu;Interieur/Exterieur;int;Double;non;Suivi;non;Trafic opposé?;VP;Obstacles;non;Visibilité;bonne
4403.5639;virages_s2-1;endTimecode;4410.7039;avgSpeed;0;avgPercentBrake;-0.039864;minSWA;-47.05;maxSWA;21.94;minAccY;-0.3;maxAccY;0.14;Sens virage;gauche;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;VU;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
4410.7039;virages_s2-2;endTimecode;4420.9439;avgSpeed;0;avgPercentBrake;-0.054751;minSWA;-3.87;maxSWA;29.83;minAccY;-0.06;maxAccY;0.22;Sens virage;droite;Pente virage;montée;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;VU;Trafic opposé?;non;Obstacles;non;Visibilité;moyenne
4767.8426;virages_s3-1;endTimecode;4774.5826;avgSpeed;0;avgPercentBrake;11.8749;minSWA;-22.91;maxSWA;75.6;minAccY;-0.08;maxAccY;0.37;Sens virage;droite;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
4774.5826;virages_s3-2;endTimecode;4779.3426;avgSpeed;0;avgPercentBrake;-0.24622;minSWA;-54.58;maxSWA;19.75;minAccY;-0.31;maxAccY;0.12;Sens virage;gauche;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
4779.3426;virages_s3-3;endTimecode;4785.6026;avgSpeed;0;avgPercentBrake;-0.1861;minSWA;-10.35;maxSWA;45.43;minAccY;-0.08;maxAccY;0.29;Sens virage;droite;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
4804.0425;virages_s4-1;endTimecode;4814.3225;avgSpeed;0;avgPercentBrake;11.0033;minSWA;-31.18;maxSWA;80.14;minAccY;-0.14;maxAccY;0.41;Sens virage;droite;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;moyenne
4814.3225;virages_s4-2;endTimecode;4821.9224;avgSpeed;0;avgPercentBrake;0.0063141;minSWA;-56.75;maxSWA;-0.59;minAccY;-0.28;maxAccY;0.04;Sens virage;gauche;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
5079.3215;virages_vir14;endTimecode;5090.0215;avgSpeed;0;avgPercentBrake;3.326;minSWA;-17.55;maxSWA;77.17;minAccY;-0.08;maxAccY;0.36;Sens virage;droite;Pente virage;montée;Profil virage;droit;Régularité virage;irrégulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;VP;Obstacles;non;Visibilité;mauvaise
5666.7794;virages_s5-1;endTimecode;5678.2193;avgSpeed;0;avgPercentBrake;-0.047354;minSWA;-37.08;maxSWA;9.88;minAccY;-0.23;maxAccY;0.07;Sens virage;gauche;Pente virage;plat;Profil virage;obtu;Régularité virage;irrégulier;Marquage au sol;absence;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;VP;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
5678.2193;virages_s5-2;endTimecode;5686.3993;avgSpeed;0;avgPercentBrake;-0.044848;minSWA;-5.92;maxSWA;22.79;minAccY;-0.14;maxAccY;0.24;Sens virage;droite;Pente virage;plat;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;absence;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;VP;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
6126.1377;virages_vir15;endTimecode;6145.3977;avgSpeed;0;avgPercentBrake;-0.12725;minSWA;-39.83;maxSWA;-1.48;minAccY;-0.32;maxAccY;0.04;Sens virage;gauche;Pente virage;plat;Profil virage;droit;Régularité virage;irrégulier;Marquage au sol;disontinue, continue, discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
6891.975;virages_s6-1;endTimecode;6897.6949;avgSpeed;0;avgPercentBrake;5.7012;minSWA;-19.87;maxSWA;43.4;minAccY;-0.09;maxAccY;0.34;Sens virage;droite;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
6897.6949;virages_s6-2;endTimecode;6903.9949;avgSpeed;0;avgPercentBrake;5.877;minSWA;-34.6;maxSWA;6.93;minAccY;-0.24;maxAccY;0.07;Sens virage;gauche;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;mordu;Interieur/Exterieur;int;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
6903.9949;virages_s6-3;endTimecode;6908.8749;avgSpeed;0;avgPercentBrake;30.7704;minSWA;-25.88;maxSWA;52.49;minAccY;-0.09;maxAccY;0.31;Sens virage;droite;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
6908.8749;virages_s6-4;endTimecode;6914.6949;avgSpeed;0;avgPercentBrake;8.2829;minSWA;-94.27;maxSWA;-11.99;minAccY;-0.41;maxAccY;0;Sens virage;gauche;Pente virage;descente;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
6918.6149;virages_vir16;endTimecode;6926.3348;avgSpeed;0;avgPercentBrake;12.6643;minSWA;-94.68;maxSWA;-13.27;minAccY;-0.45;maxAccY;-0.03;Sens virage;gauche;Pente virage;descente;Profil virage;aigu;Régularité virage;irrégulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
6928.7748;virages_s7-1;endTimecode;6936.9748;avgSpeed;0;avgPercentBrake;21.7766;minSWA;-40.37;maxSWA;98.6;minAccY;-0.13;maxAccY;0.45;Sens virage;droite;Pente virage;descente;Profil virage;droit;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
6936.9748;virages_s7-2;endTimecode;6943.1148;avgSpeed;0;avgPercentBrake;4.4867;minSWA;-135.58;maxSWA;-0.94;minAccY;-0.47;maxAccY;0.01;Sens virage;gauche;Pente virage;descente;Profil virage;droit;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;PL, VP;Obstacles;non;Visibilité;moyenne
6943.1148;virages_s7-3;endTimecode;6952.8147;avgSpeed;0;avgPercentBrake;9.2055;minSWA;-0.94;maxSWA;212.74;minAccY;-0.01;maxAccY;0.54;Sens virage;droite;Pente virage;descente;Profil virage;aigu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;VP;Obstacles;non;Visibilité;bonne
7391.5732;virages_vir17;endTimecode;7405.8131;avgSpeed;0;avgPercentBrake;5.7675;minSWA;-71.98;maxSWA;12.33;minAccY;-0.33;maxAccY;0.1;Sens virage;gauche;Pente virage;descente;Profil virage;droit;Régularité virage;irrégulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;PL, VU, VP;Obstacles;non;Visibilité;mauvaise
8195.1503;virages_vir18 (5);endTimecode;8209.8702;avgSpeed;0;avgPercentBrake;1.3664;minSWA;-76.41;maxSWA;9.85;minAccY;-0.36;maxAccY;0.09;Sens virage;gauche;Pente virage;montée;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;non;Obstacles;non;Visibilité;bonne
8282.7899;virages_vir19 (4);endTimecode;8291.1099;avgSpeed;0;avgPercentBrake;0.0044012;minSWA;-4.46;maxSWA;56.93;minAccY;0;maxAccY;0.31;Sens virage;droite;Pente virage;montée;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;VU;Obstacles;non;Visibilité;bonne
8424.0494;virages_vir20 (3);endTimecode;8439.6294;avgSpeed;0;avgPercentBrake;-0.22169;minSWA;-2.38;maxSWA;33.43;minAccY;-0.07;maxAccY;0.3;Sens virage;droite;Pente virage;montée;Profil virage;droit;Régularité virage;irrégulier;Marquage au sol;discontinue, continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;VP;Obstacles;non;Visibilité;bonne
8684.6885;virages_vir21;endTimecode;8697.2284;avgSpeed;0;avgPercentBrake;10.7513;minSWA;-53.89;maxSWA;5.6;minAccY;-0.3;maxAccY;0.09;Sens virage;gauche;Pente virage;descente;Profil virage;droit;Régularité virage;irrégulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;PL, VP;Obstacles;non;Visibilité;mauvaise
8722.6283;virages_vir22;endTimecode;8727.5083;avgSpeed;0;avgPercentBrake;-0.019694;minSWA;-25.83;maxSWA;-4.81;minAccY;-0.3;maxAccY;0.09;Sens virage;gauche;Pente virage;cuvette;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;coupé;Interieur/Exterieur;int;Double;non;Suivi;non;Trafic opposé?;VP, VU;Obstacles;non;Visibilité;moyenne
8731.3083;virages_vir23 (2);endTimecode;8738.6083;avgSpeed;0;avgPercentBrake;4.7719;minSWA;-10.96;maxSWA;48.04;minAccY;-0.16;maxAccY;0.34;Sens virage;droite;Pente virage;montée;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;discontinue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;VP;Obstacles;non;Visibilité;moyenne
8891.3077;virages_vir24 (1);endTimecode;8908.6477;avgSpeed;0;avgPercentBrake;-0.07475;minSWA;-3.33;maxSWA;45.11;minAccY;-0.14;maxAccY;0.38;Sens virage;droite;Pente virage;montée;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;non;Interieur/Exterieur;;Double;non;Suivi;non;Trafic opposé?;VP;Obstacles;non;Visibilité;bonne
8914.8877;virages_vir25;endTimecode;8922.6276;avgSpeed;0;avgPercentBrake;8.4469;minSWA;-51.19;maxSWA;-3.31;minAccY;-0.36;maxAccY;0.05;Sens virage;gauche;Pente virage;montée;Profil virage;obtu;Régularité virage;régulier;Marquage au sol;continue;Mordu/Coupé;mordu;Interieur/Exterieur;int;Double;non;Suivi;non;Trafic opposé?;VP;Obstacles;non;Visibilité;bonne
121.0794;commandes_TourneDroite;endTimecode;121.3194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281.1188;commandes_FreinFortementEnfonce;endTimecode;285.3188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288.3388;commandes_FreinFortementEnfonce;endTimecode;290.1388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290.8588;commandes_TourneDroite;endTimecode;295.0188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295.1188;commandes_TourneGauche;endTimecode;306.3587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307.6387;commandes_TourneGauche;endTimecode;309.9787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317.9987;commandes_TourneGauche;endTimecode;333.6786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334.0386;commandes_TourneDroite;endTimecode;340.9986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334.3186;commandes_FreinFortementEnfonce;endTimecode;336.6386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355.5586;commandes_TourneDroite;endTimecode;355.9786;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356.4586;commandes_TourneGauche;endTimecode;357.7385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359.7585;commandes_TourneDroite;endTimecode;366.7585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367.0185;commandes_FreinFortementEnfonce;endTimecode;369.9985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367.3185;commandes_TourneGauche;endTimecode;368.9785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373.7985;commandes_TourneDroite;endTimecode;374.9385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375.7985;commandes_TourneGauche;endTimecode;377.3785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378.2585;commandes_TourneDroite;endTimecode;378.2785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380.0385;commandes_TourneGauche;endTimecode;444.7582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386.7584;commandes_FreinFortementEnfonce;endTimecode;390.2184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
