2472.18;virages_vir1;endTimecode;2485.8;avgSpeed;0;avgPercentBrake;10.1965;minSWA;-53.44;maxSWA;-1.94;minAccY;-0.32;maxAccY;0.1
2751.68;virages_vir2;endTimecode;2758.42;avgSpeed;0;avgPercentBrake;11.5203;minSWA;-49.48;maxSWA;2.54;minAccY;-0.33;maxAccY;0.14
3057.46;virages_vir3;endTimecode;3074.3;avgSpeed;0;avgPercentBrake;10.3128;minSWA;-36.14;maxSWA;-0.11;minAccY;-0.24;maxAccY;0.04
3184.94;virages_vir4;endTimecode;3192.54;avgSpeed;0;avgPercentBrake;7.3729;minSWA;-66.35;maxSWA;4.66;minAccY;-0.34;maxAccY;0.04
3256.74;virages_vir5;endTimecode;3268.38;avgSpeed;0;avgPercentBrake;15.3253;minSWA;-10.37;maxSWA;71.53;minAccY;-0.07;maxAccY;0.33
3702.76;virages_vir6;endTimecode;3712.84;avgSpeed;0;avgPercentBrake;0.055628;minSWA;-46.62;maxSWA;5.53;minAccY;-0.2;maxAccY;0.06
4141.74;virages_vir7;endTimecode;4158.24;avgSpeed;0;avgPercentBrake;5.0293;minSWA;-38.54;maxSWA;65.74;minAccY;-0.24;maxAccY;0.37
4174.94;virages_vir8;endTimecode;4188.9;avgSpeed;0;avgPercentBrake;0.10566;minSWA;-5.35;maxSWA;41.26;minAccY;-0.05;maxAccY;0.2
4270.48;virages_vir9;endTimecode;4286.9;avgSpeed;0;avgPercentBrake;0.13109;minSWA;-3.74;maxSWA;29.14;minAccY;-0.1;maxAccY;0.25
4578.26;virages_s1-1;endTimecode;4588.02;avgSpeed;0;avgPercentBrake;0.15229;minSWA;-32.11;maxSWA;1.21;minAccY;-0.1;maxAccY;0.03
4588.02;virages_s1-2;endTimecode;4600.24;avgSpeed;0;avgPercentBrake;0.15245;minSWA;-7.94;maxSWA;29.9;minAccY;-0.06;maxAccY;0.11
4665.02;virages_vir10;endTimecode;4681.86;avgSpeed;0;avgPercentBrake;0.098399;minSWA;-32.4;maxSWA;19.35;minAccY;-0.1;maxAccY;0.05
4733.3;virages_vir11;endTimecode;4755.5;avgSpeed;0;avgPercentBrake;2.7661;minSWA;-79.83;maxSWA;4.1;minAccY;-0.17;maxAccY;0.03
4756.98;virages_vir12;endTimecode;4782.92;avgSpeed;0;avgPercentBrake;0.12029;minSWA;-16.24;maxSWA;66.92;minAccY;-0.14;maxAccY;0.13
4860.44;virages_vir13;endTimecode;4869.58;avgSpeed;0;avgPercentBrake;17.3369;minSWA;-51.95;maxSWA;0.05;minAccY;-0.41;maxAccY;0.04
4918.9;virages_s2-1;endTimecode;4926.2;avgSpeed;0;avgPercentBrake;17.7274;minSWA;-49.77;maxSWA;21.47;minAccY;-0.3;maxAccY;0.13
4926.2;virages_s2-2;endTimecode;4936.36;avgSpeed;0;avgPercentBrake;0.21724;minSWA;-4.09;maxSWA;32.22;minAccY;-0.08;maxAccY;0.2
5180.58;virages_s3-1;endTimecode;5187.14;avgSpeed;0;avgPercentBrake;14.034;minSWA;-21.08;maxSWA;68.67;minAccY;-0.09;maxAccY;0.34
5187.14;virages_s3-2;endTimecode;5192.46;avgSpeed;0;avgPercentBrake;0.31607;minSWA;-57.58;maxSWA;27.74;minAccY;-0.31;maxAccY;0.14
5192.46;virages_s3-3;endTimecode;5198.78;avgSpeed;0;avgPercentBrake;0.047865;minSWA;-7.81;maxSWA;46.3;minAccY;-0.06;maxAccY;0.27
5216.64;virages_s4-1;endTimecode;5227.76;avgSpeed;0;avgPercentBrake;11.236;minSWA;-35.08;maxSWA;78.91;minAccY;-0.15;maxAccY;0.33
5227.76;virages_s4-2;endTimecode;5235.04;avgSpeed;0;avgPercentBrake;0.62396;minSWA;-60.28;maxSWA;-2.07;minAccY;-0.28;maxAccY;0.03
5476.04;virages_vir14;endTimecode;5487.58;avgSpeed;0;avgPercentBrake;0.14237;minSWA;-12.19;maxSWA;73.33;minAccY;-0.07;maxAccY;0.26
5924.42;virages_s5-1;endTimecode;5933.1;avgSpeed;0;avgPercentBrake;15.3687;minSWA;-39.29;maxSWA;9.94;minAccY;-0.34;maxAccY;0.08
5933.1;virages_s5-2;endTimecode;5940.34;avgSpeed;0;avgPercentBrake;0.077647;minSWA;-3.13;maxSWA;27.65;minAccY;-0.12;maxAccY;0.28
165.34;commandes_FreinFaiblementEnfonce;endTimecode;168.26;;;;;;;;;;;;
168.94;commandes_AccelerateurFaiblementEnfonce;endTimecode;171.94;;;;;;;;;;;;
169.74;commandes_TourneDroite;endTimecode;174.38;;;;;;;;;;;;
171.96;commandes_AccelerateurMoyennementEnfonce;endTimecode;174.14;;;;;;;;;;;;
174.18;commandes_AccelerateurFaiblementEnfonce;endTimecode;175.54;;;;;;;;;;;;
174.44;commandes_TourneGauche;endTimecode;182.42;;;;;;;;;;;;
175.56;commandes_AccelerateurMoyennementEnfonce;endTimecode;179.1;;;;;;;;;;;;
179.14;commandes_AccelerateurFaiblementEnfonce;endTimecode;184.28;;;;;;;;;;;;
183.38;commandes_TourneGauche;endTimecode;187.14;;;;;;;;;;;;
184.3;commandes_AccelerateurMoyennementEnfonce;endTimecode;186.72;;;;;;;;;;;;
186.74;commandes_AccelerateurFaiblementEnfonce;endTimecode;186.98;;;;;;;;;;;;
187.56;commandes_AccelerateurFaiblementEnfonce;endTimecode;187.82;;;;;;;;;;;;
187.86;commandes_AccelerateurMoyennementEnfonce;endTimecode;191.96;;;;;;;;;;;;
191.98;commandes_AccelerateurFaiblementEnfonce;endTimecode;192.5;;;;;;;;;;;;
192.66;commandes_TourneGauche;endTimecode;206.36;;;;;;;;;;;;
193.1;commandes_AccelerateurFaiblementEnfonce;endTimecode;193.9;;;;;;;;;;;;
193.94;commandes_AccelerateurMoyennementEnfonce;endTimecode;194.46;;;;;;;;;;;;
194.48;commandes_AccelerateurFaiblementEnfonce;endTimecode;195.82;;;;;;;;;;;;
195.86;commandes_AccelerateurMoyennementEnfonce;endTimecode;198.26;;;;;;;;;;;;
198.3;commandes_AccelerateurFaiblementEnfonce;endTimecode;200.22;;;;;;;;;;;;
200.24;commandes_AccelerateurMoyennementEnfonce;endTimecode;202.16;;;;;;;;;;;;
203.82;commandes_AccelerateurFaiblementEnfonce;endTimecode;204.36;;;;;;;;;;;;
205.48;commandes_FreinFaiblementEnfonce;endTimecode;205.92;;;;;;;;;;;;
205.94;commandes_FreinFortementEnfonce;endTimecode;206.42;;;;;;;;;;;;
206.44;commandes_FreinFaiblementEnfonce;endTimecode;206.88;;;;;;;;;;;;
206.5;commandes_TourneDroite;endTimecode;211.12;;;;;;;;;;;;
206.9;commandes_FreinFortementEnfonce;endTimecode;207.9;;;;;;;;;;;;
207.98;commandes_AccelerateurFaiblementEnfonce;endTimecode;209.08;;;;;;;;;;;;
209.1;commandes_AccelerateurMoyennementEnfonce;endTimecode;213.14;;;;;;;;;;;;
213.16;commandes_AccelerateurFaiblementEnfonce;endTimecode;213.42;;;;;;;;;;;;
213.44;commandes_AccelerateurMoyennementEnfonce;endTimecode;219.32;;;;;;;;;;;;
218.18;commandes_TourneGauche;endTimecode;218.28;;;;;;;;;;;;
220.62;commandes_FreinFaiblementEnfonce;endTimecode;223.06;;;;;;;;;;;;
223.4;commandes_AccelerateurFaiblementEnfonce;endTimecode;224.18;;;;;;;;;;;;
223.5;commandes_TourneDroite;endTimecode;232.5;;;;;;;;;;;;
224.98;commandes_FreinFaiblementEnfonce;endTimecode;232;;;;;;;;;;;;
232.18;commandes_AccelerateurFaiblementEnfonce;endTimecode;233.24;;;;;;;;;;;;
232.9;commandes_TourneGauche;endTimecode;235.5;;;;;;;;;;;;
233.26;commandes_AccelerateurMoyennementEnfonce;endTimecode;235.98;;;;;;;;;;;;
236;commandes_AccelerateurFaiblementEnfonce;endTimecode;236.26;;;;;;;;;;;;
236.54;commandes_AccelerateurFaiblementEnfonce;endTimecode;236.78;;;;;;;;;;;;
236.8;commandes_AccelerateurMoyennementEnfonce;endTimecode;239.26;;;;;;;;;;;;
237.02;commandes_TourneDroite;endTimecode;237.06;;;;;;;;;;;;
238.88;commandes_TourneGauche;endTimecode;298.14;;;;;;;;;;;;
239.28;commandes_AccelerateurFaiblementEnfonce;endTimecode;241.46;;;;;;;;;;;;
242.5;commandes_FreinFaiblementEnfonce;endTimecode;243.46;;;;;;;;;;;;
243.48;commandes_FreinFortementEnfonce;endTimecode;246.8;;;;;;;;;;;;
246.82;commandes_FreinFaiblementEnfonce;endTimecode;281.82;;;;;;;;;;;;
287.22;commandes_FreinFaiblementEnfonce;endTimecode;294.92;;;;;;;;;;;;
295.02;commandes_AccelerateurFaiblementEnfonce;endTimecode;295.82;;;;;;;;;;;;
295.84;commandes_AccelerateurMoyennementEnfonce;endTimecode;299.34;;;;;;;;;;;;
298.42;commandes_TourneDroite;endTimecode;306.96;;;;;;;;;;;;
299.38;commandes_AccelerateurFaiblementEnfonce;endTimecode;299.66;;;;;;;;;;;;
299.68;commandes_AccelerateurMoyennementEnfonce;endTimecode;301.3;;;;;;;;;;;;
